Fecha,Anio,MesNumero,Mes,Canal,Subcanal,Ventas,VentasMesAnterior,VentasAnioAnterior,Objetivo,ImagenCanal
2026-03-01,2026,3,Marzo,RESTAURANTE,Restaurante Rapido,19219,19571,18273,19552,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAAoklEQVR42r3Wuw2AMAwE0IzEHExAeSsxQUZkhBAhBYmQjx1/iiut18TOhf08AjNbzpWTcsCdl2BpBZVibFQDY6FaGBnVxEioNjZFLbAhaoV1UUusiVpjP9QD+6Be2IsGR+xJ8MQKCEcwlkfjgcZ6LWCNtRYflljvtMEKGx1vWGCz7wnaGOUDhiZGrRjQwjglChoYtyZCiq0UYUiwFbBGI3f+BizBYjv2BsnyAAAAAElFTkSuQmCC"
2026-04-01,2026,4,Abril,RESTAURANTE,Restaurante Rapido,22940,19219,21793,23319,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAAoklEQVR42r3Wuw2AMAwE0IzEHExAeSsxQUZkhBAhBYmQjx1/iiut18TOhf08AjNbzpWTcsCdl2BpBZVibFQDY6FaGBnVxEioNjZFLbAhaoV1UUusiVpjP9QD+6Be2IsGR+xJ8MQKCEcwlkfjgcZ6LWCNtRYflljvtMEKGx1vWGCz7wnaGOUDhiZGrRjQwjglChoYtyZCiq0UYUiwFbBGI3f+BizBYjv2BsnyAAAAAElFTkSuQmCC"
2026-05-01,2026,5,Mayo,RESTAURANTE,Restaurante Rapido,22189,22940,21093,22570,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAAoklEQVR42r3Wuw2AMAwE0IzEHExAeSsxQUZkhBAhBYmQjx1/iiut18TOhf08AjNbzpWTcsCdl2BpBZVibFQDY6FaGBnVxEioNjZFLbAhaoV1UUusiVpjP9QD+6Be2IsGR+xJ8MQKCEcwlkfjgcZ6LWCNtRYflljvtMEKGx1vWGCz7wnaGOUDhiZGrRjQwjglChoYtyZCiq0UYUiwFbBGI3f+BizBYjv2BsnyAAAAAElFTkSuQmCC"
2026-06-01,2026,6,Junio,RESTAURANTE,Restaurante Rapido,26444,22189,24505,26220,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAAoklEQVR42r3Wuw2AMAwE0IzEHExAeSsxQUZkhBAhBYmQjx1/iiut18TOhf08AjNbzpWTcsCdl2BpBZVibFQDY6FaGBnVxEioNjZFLbAhaoV1UUusiVpjP9QD+6Be2IsGR+xJ8MQKCEcwlkfjgcZ6LWCNtRYflljvtMEKGx1vWGCz7wnaGOUDhiZGrRjQwjglChoYtyZCiq0UYUiwFbBGI3f+BizBYjv2BsnyAAAAAElFTkSuQmCC"
2026-07-01,2026,7,Julio,RESTAURANTE,Restaurante Rapido,24662,26444,24052,25736,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAAoklEQVR42r3Wuw2AMAwE0IzEHExAeSsxQUZkhBAhBYmQjx1/iiut18TOhf08AjNbzpWTcsCdl2BpBZVibFQDY6FaGBnVxEioNjZFLbAhaoV1UUusiVpjP9QD+6Be2IsGR+xJ8MQKCEcwlkfjgcZ6LWCNtRYflljvtMEKGx1vWGCz7wnaGOUDhiZGrRjQwjglChoYtyZCiq0UYUiwFbBGI3f+BizBYjv2BsnyAAAAAElFTkSuQmCC"
2026-08-01,2026,8,Agosto,RESTAURANTE,Restaurante Rapido,28313,24662,21726,23247,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAAoklEQVR42r3Wuw2AMAwE0IzEHExAeSsxQUZkhBAhBYmQjx1/iiut18TOhf08AjNbzpWTcsCdl2BpBZVibFQDY6FaGBnVxEioNjZFLbAhaoV1UUusiVpjP9QD+6Be2IsGR+xJ8MQKCEcwlkfjgcZ6LWCNtRYflljvtMEKGx1vWGCz7wnaGOUDhiZGrRjQwjglChoYtyZCiq0UYUiwFbBGI3f+BizBYjv2BsnyAAAAAElFTkSuQmCC"
2026-09-01,2026,9,Septiembre,RESTAURANTE,Restaurante Rapido,22452,28313,21341,22835,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAAoklEQVR42r3Wuw2AMAwE0IzEHExAeSsxQUZkhBAhBYmQjx1/iiut18TOhf08AjNbzpWTcsCdl2BpBZVibFQDY6FaGBnVxEioNjZFLbAhaoV1UUusiVpjP9QD+6Be2IsGR+xJ8MQKCEcwlkfjgcZ6LWCNtRYflljvtMEKGx1vWGCz7wnaGOUDhiZGrRjQwjglChoYtyZCiq0UYUiwFbBGI3f+BizBYjv2BsnyAAAAAElFTkSuQmCC"
2026-10-01,2026,10,Octubre,RESTAURANTE,Restaurante Rapido,19446,22452,18497,19792,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAAoklEQVR42r3Wuw2AMAwE0IzEHExAeSsxQUZkhBAhBYmQjx1/iiut18TOhf08AjNbzpWTcsCdl2BpBZVibFQDY6FaGBnVxEioNjZFLbAhaoV1UUusiVpjP9QD+6Be2IsGR+xJ8MQKCEcwlkfjgcZ6LWCNtRYflljvtMEKGx1vWGCz7wnaGOUDhiZGrRjQwjglChoYtyZCiq0UYUiwFbBGI3f+BizBYjv2BsnyAAAAAElFTkSuQmCC"
2026-11-01,2026,11,Noviembre,RESTAURANTE,Restaurante Rapido,19793,19446,19296,20647,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAAoklEQVR42r3Wuw2AMAwE0IzEHExAeSsxQUZkhBAhBYmQjx1/iiut18TOhf08AjNbzpWTcsCdl2BpBZVibFQDY6FaGBnVxEioNjZFLbAhaoV1UUusiVpjP9QD+6Be2IsGR+xJ8MQKCEcwlkfjgcZ6LWCNtRYflljvtMEKGx1vWGCz7wnaGOUDhiZGrRjQwjglChoYtyZCiq0UYUiwFbBGI3f+BizBYjv2BsnyAAAAAElFTkSuQmCC"
2026-12-01,2026,12,Diciembre,RESTAURANTE,Restaurante Rapido,22911,19793,22406,23974,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAAoklEQVR42r3Wuw2AMAwE0IzEHExAeSsxQUZkhBAhBYmQjx1/iiut18TOhf08AjNbzpWTcsCdl2BpBZVibFQDY6FaGBnVxEioNjZFLbAhaoV1UUusiVpjP9QD+6Be2IsGR+xJ8MQKCEcwlkfjgcZ6LWCNtRYflljvtMEKGx1vWGCz7wnaGOUDhiZGrRjQwjglChoYtyZCiq0UYUiwFbBGI3f+BizBYjv2BsnyAAAAAElFTkSuQmCC"
2024-01-01,2024,1,Enero,DISCOTECA,Discoteca Sala,18120,,,17214,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAApklEQVR42u3WvQmAMBCG4YyQUTKCozhCtrDMAoKjOIKjWFnHCAoi+bkk3wWEFF/9cvAUJ+bpEC0nejAw5aZbBle33U22CI5u9t7CHZT3Zfa1gTNoPrFrG1dQeWLPNEdwjQTJgEqghLaggj4ooQ2IoCHGSIBqoBQBqoFSBKgWSjYgBJQsQAgoWYBQUMiAUFDIgJBQSIDQUJKA0FCSgDigRAH1N/H/wRNub3GCS63LiwAAAABJRU5ErkJggg=="
2024-02-01,2024,2,Febrero,DISCOTECA,Discoteca Sala,17084,18120,,16230,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAApklEQVR42u3WvQmAMBCG4YyQUTKCozhCtrDMAoKjOIKjWFnHCAoi+bkk3wWEFF/9cvAUJ+bpEC0nejAw5aZbBle33U22CI5u9t7CHZT3Zfa1gTNoPrFrG1dQeWLPNEdwjQTJgEqghLaggj4ooQ2IoCHGSIBqoBQBqoFSBKgWSjYgBJQsQAgoWYBQUMiAUFDIgJBQSIDQUJKA0FCSgDigRAH1N/H/wRNub3GCS63LiwAAAABJRU5ErkJggg=="
2024-03-01,2024,3,Marzo,DISCOTECA,Discoteca Sala,21710,17084,,20624,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAApklEQVR42u3WvQmAMBCG4YyQUTKCozhCtrDMAoKjOIKjWFnHCAoi+bkk3wWEFF/9cvAUJ+bpEC0nejAw5aZbBle33U22CI5u9t7CHZT3Zfa1gTNoPrFrG1dQeWLPNEdwjQTJgEqghLaggj4ooQ2IoCHGSIBqoBQBqoFSBKgWSjYgBJQsQAgoWYBQUMiAUFDIgJBQSIDQUJKA0FCSgDigRAH1N/H/wRNub3GCS63LiwAAAABJRU5ErkJggg=="
2024-04-01,2024,4,Abril,DISCOTECA,Discoteca Sala,23092,21710,,21937,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAApklEQVR42u3WvQmAMBCG4YyQUTKCozhCtrDMAoKjOIKjWFnHCAoi+bkk3wWEFF/9cvAUJ+bpEC0nejAw5aZbBle33U22CI5u9t7CHZT3Zfa1gTNoPrFrG1dQeWLPNEdwjQTJgEqghLaggj4ooQ2IoCHGSIBqoBQBqoFSBKgWSjYgBJQsQAgoWYBQUMiAUFDIgJBQSIDQUJKA0FCSgDigRAH1N/H/wRNub3GCS63LiwAAAABJRU5ErkJggg=="
2024-05-01,2024,5,Mayo,DISCOTECA,Discoteca Sala,30377,23092,,28858,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAApklEQVR42u3WvQmAMBCG4YyQUTKCozhCtrDMAoKjOIKjWFnHCAoi+bkk3wWEFF/9cvAUJ+bpEC0nejAw5aZbBle33U22CI5u9t7CHZT3Zfa1gTNoPrFrG1dQeWLPNEdwjQTJgEqghLaggj4ooQ2IoCHGSIBqoBQBqoFSBKgWSjYgBJQsQAgoWYBQUMiAUFDIgJBQSIDQUJKA0FCSgDigRAH1N/H/wRNub3GCS63LiwAAAABJRU5ErkJggg=="
2024-06-01,2024,6,Junio,DISCOTECA,Discoteca Sala,34415,30377,,32694,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAApklEQVR42u3WvQmAMBCG4YyQUTKCozhCtrDMAoKjOIKjWFnHCAoi+bkk3wWEFF/9cvAUJ+bpEC0nejAw5aZbBle33U22CI5u9t7CHZT3Zfa1gTNoPrFrG1dQeWLPNEdwjQTJgEqghLaggj4ooQ2IoCHGSIBqoBQBqoFSBKgWSjYgBJQsQAgoWYBQUMiAUFDIgJBQSIDQUJKA0FCSgDigRAH1N/H/wRNub3GCS63LiwAAAABJRU5ErkJggg=="
2024-07-01,2024,7,Julio,DISCOTECA,Discoteca Sala,46824,34415,,44483,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAApklEQVR42u3WvQmAMBCG4YyQUTKCozhCtrDMAoKjOIKjWFnHCAoi+bkk3wWEFF/9cvAUJ+bpEC0nejAw5aZbBle33U22CI5u9t7CHZT3Zfa1gTNoPrFrG1dQeWLPNEdwjQTJgEqghLaggj4ooQ2IoCHGSIBqoBQBqoFSBKgWSjYgBJQsQAgoWYBQUMiAUFDIgJBQSIDQUJKA0FCSgDigRAH1N/H/wRNub3GCS63LiwAAAABJRU5ErkJggg=="
2024-08-01,2024,8,Agosto,DISCOTECA,Discoteca Sala,42198,46824,,40088,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAApklEQVR42u3WvQmAMBCG4YyQUTKCozhCtrDMAoKjOIKjWFnHCAoi+bkk3wWEFF/9cvAUJ+bpEC0nejAw5aZbBle33U22CI5u9t7CHZT3Zfa1gTNoPrFrG1dQeWLPNEdwjQTJgEqghLaggj4ooQ2IoCHGSIBqoBQBqoFSBKgWSjYgBJQsQAgoWYBQUMiAUFDIgJBQSIDQUJKA0FCSgDigRAH1N/H/wRNub3GCS63LiwAAAABJRU5ErkJggg=="
2024-09-01,2024,9,Septiembre,DISCOTECA,Discoteca Sala,33335,42198,,31668,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAApklEQVR42u3WvQmAMBCG4YyQUTKCozhCtrDMAoKjOIKjWFnHCAoi+bkk3wWEFF/9cvAUJ+bpEC0nejAw5aZbBle33U22CI5u9t7CHZT3Zfa1gTNoPrFrG1dQeWLPNEdwjQTJgEqghLaggj4ooQ2IoCHGSIBqoBQBqoFSBKgWSjYgBJQsQAgoWYBQUMiAUFDIgJBQSIDQUJKA0FCSgDigRAH1N/H/wRNub3GCS63LiwAAAABJRU5ErkJggg=="
2024-10-01,2024,10,Octubre,DISCOTECA,Discoteca Sala,21039,33335,,19987,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAApklEQVR42u3WvQmAMBCG4YyQUTKCozhCtrDMAoKjOIKjWFnHCAoi+bkk3wWEFF/9cvAUJ+bpEC0nejAw5aZbBle33U22CI5u9t7CHZT3Zfa1gTNoPrFrG1dQeWLPNEdwjQTJgEqghLaggj4ooQ2IoCHGSIBqoBQBqoFSBKgWSjYgBJQsQAgoWYBQUMiAUFDIgJBQSIDQUJKA0FCSgDigRAH1N/H/wRNub3GCS63LiwAAAABJRU5ErkJggg=="
2024-11-01,2024,11,Noviembre,DISCOTECA,Discoteca Sala,20834,21039,,19792,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAApklEQVR42u3WvQmAMBCG4YyQUTKCozhCtrDMAoKjOIKjWFnHCAoi+bkk3wWEFF/9cvAUJ+bpEC0nejAw5aZbBle33U22CI5u9t7CHZT3Zfa1gTNoPrFrG1dQeWLPNEdwjQTJgEqghLaggj4ooQ2IoCHGSIBqoBQBqoFSBKgWSjYgBJQsQAgoWYBQUMiAUFDIgJBQSIDQUJKA0FCSgDigRAH1N/H/wRNub3GCS63LiwAAAABJRU5ErkJggg=="
2024-12-01,2024,12,Diciembre,DISCOTECA,Discoteca Sala,28065,20834,,26662,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAApklEQVR42u3WvQmAMBCG4YyQUTKCozhCtrDMAoKjOIKjWFnHCAoi+bkk3wWEFF/9cvAUJ+bpEC0nejAw5aZbBle33U22CI5u9t7CHZT3Zfa1gTNoPrFrG1dQeWLPNEdwjQTJgEqghLaggj4ooQ2IoCHGSIBqoBQBqoFSBKgWSjYgBJQsQAgoWYBQUMiAUFDIgJBQSIDQUJKA0FCSgDigRAH1N/H/wRNub3GCS63LiwAAAABJRU5ErkJggg=="
2025-01-01,2025,1,Enero,DISCOTECA,Discoteca Sala,18526,28065,18120,19388,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAApklEQVR42u3WvQmAMBCG4YyQUTKCozhCtrDMAoKjOIKjWFnHCAoi+bkk3wWEFF/9cvAUJ+bpEC0nejAw5aZbBle33U22CI5u9t7CHZT3Zfa1gTNoPrFrG1dQeWLPNEdwjQTJgEqghLaggj4ooQ2IoCHGSIBqoBQBqoFSBKgWSjYgBJQsQAgoWYBQUMiAUFDIgJBQSIDQUJKA0FCSgDigRAH1N/H/wRNub3GCS63LiwAAAABJRU5ErkJggg=="
2025-02-01,2025,2,Febrero,DISCOTECA,Discoteca Sala,21610,18526,17084,18280,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAApklEQVR42u3WvQmAMBCG4YyQUTKCozhCtrDMAoKjOIKjWFnHCAoi+bkk3wWEFF/9cvAUJ+bpEC0nejAw5aZbBle33U22CI5u9t7CHZT3Zfa1gTNoPrFrG1dQeWLPNEdwjQTJgEqghLaggj4ooQ2IoCHGSIBqoBQBqoFSBKgWSjYgBJQsQAgoWYBQUMiAUFDIgJBQSIDQUJKA0FCSgDigRAH1N/H/wRNub3GCS63LiwAAAABJRU5ErkJggg=="
2025-03-01,2025,3,Marzo,DISCOTECA,Discoteca Sala,22790,21610,21710,23230,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAApklEQVR42u3WvQmAMBCG4YyQUTKCozhCtrDMAoKjOIKjWFnHCAoi+bkk3wWEFF/9cvAUJ+bpEC0nejAw5aZbBle33U22CI5u9t7CHZT3Zfa1gTNoPrFrG1dQeWLPNEdwjQTJgEqghLaggj4ooQ2IoCHGSIBqoBQBqoFSBKgWSjYgBJQsQAgoWYBQUMiAUFDIgJBQSIDQUJKA0FCSgDigRAH1N/H/wRNub3GCS63LiwAAAABJRU5ErkJggg=="
2025-04-01,2025,4,Abril,DISCOTECA,Discoteca Sala,22956,22790,23092,24708,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAApklEQVR42u3WvQmAMBCG4YyQUTKCozhCtrDMAoKjOIKjWFnHCAoi+bkk3wWEFF/9cvAUJ+bpEC0nejAw5aZbBle33U22CI5u9t7CHZT3Zfa1gTNoPrFrG1dQeWLPNEdwjQTJgEqghLaggj4ooQ2IoCHGSIBqoBQBqoFSBKgWSjYgBJQsQAgoWYBQUMiAUFDIgJBQSIDQUJKA0FCSgDigRAH1N/H/wRNub3GCS63LiwAAAABJRU5ErkJggg=="
2025-05-01,2025,5,Mayo,DISCOTECA,Discoteca Sala,32669,22956,30377,32503,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAApklEQVR42u3WvQmAMBCG4YyQUTKCozhCtrDMAoKjOIKjWFnHCAoi+bkk3wWEFF/9cvAUJ+bpEC0nejAw5aZbBle33U22CI5u9t7CHZT3Zfa1gTNoPrFrG1dQeWLPNEdwjQTJgEqghLaggj4ooQ2IoCHGSIBqoBQBqoFSBKgWSjYgBJQsQAgoWYBQUMiAUFDIgJBQSIDQUJKA0FCSgDigRAH1N/H/wRNub3GCS63LiwAAAABJRU5ErkJggg=="
2025-06-01,2025,6,Junio,DISCOTECA,Discoteca Sala,35162,32669,34415,36824,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAApklEQVR42u3WvQmAMBCG4YyQUTKCozhCtrDMAoKjOIKjWFnHCAoi+bkk3wWEFF/9cvAUJ+bpEC0nejAw5aZbBle33U22CI5u9t7CHZT3Zfa1gTNoPrFrG1dQeWLPNEdwjQTJgEqghLaggj4ooQ2IoCHGSIBqoBQBqoFSBKgWSjYgBJQsQAgoWYBQUMiAUFDIgJBQSIDQUJKA0FCSgDigRAH1N/H/wRNub3GCS63LiwAAAABJRU5ErkJggg=="
2025-07-01,2025,7,Julio,DISCOTECA,Discoteca Sala,47897,35162,46824,50102,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAApklEQVR42u3WvQmAMBCG4YyQUTKCozhCtrDMAoKjOIKjWFnHCAoi+bkk3wWEFF/9cvAUJ+bpEC0nejAw5aZbBle33U22CI5u9t7CHZT3Zfa1gTNoPrFrG1dQeWLPNEdwjQTJgEqghLaggj4ooQ2IoCHGSIBqoBQBqoFSBKgWSjYgBJQsQAgoWYBQUMiAUFDIgJBQSIDQUJKA0FCSgDigRAH1N/H/wRNub3GCS63LiwAAAABJRU5ErkJggg=="
2025-08-01,2025,8,Agosto,DISCOTECA,Discoteca Sala,41966,47897,42198,45152,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAApklEQVR42u3WvQmAMBCG4YyQUTKCozhCtrDMAoKjOIKjWFnHCAoi+bkk3wWEFF/9cvAUJ+bpEC0nejAw5aZbBle33U22CI5u9t7CHZT3Zfa1gTNoPrFrG1dQeWLPNEdwjQTJgEqghLaggj4ooQ2IoCHGSIBqoBQBqoFSBKgWSjYgBJQsQAgoWYBQUMiAUFDIgJBQSIDQUJKA0FCSgDigRAH1N/H/wRNub3GCS63LiwAAAABJRU5ErkJggg=="
2025-09-01,2025,9,Septiembre,DISCOTECA,Discoteca Sala,33319,41966,33335,35668,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAApklEQVR42u3WvQmAMBCG4YyQUTKCozhCtrDMAoKjOIKjWFnHCAoi+bkk3wWEFF/9cvAUJ+bpEC0nejAw5aZbBle33U22CI5u9t7CHZT3Zfa1gTNoPrFrG1dQeWLPNEdwjQTJgEqghLaggj4ooQ2IoCHGSIBqoBQBqoFSBKgWSjYgBJQsQAgoWYBQUMiAUFDIgJBQSIDQUJKA0FCSgDigRAH1N/H/wRNub3GCS63LiwAAAABJRU5ErkJggg=="
2025-10-01,2025,10,Octubre,DISCOTECA,Discoteca Sala,22703,33319,21039,22512,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAApklEQVR42u3WvQmAMBCG4YyQUTKCozhCtrDMAoKjOIKjWFnHCAoi+bkk3wWEFF/9cvAUJ+bpEC0nejAw5aZbBle33U22CI5u9t7CHZT3Zfa1gTNoPrFrG1dQeWLPNEdwjQTJgEqghLaggj4ooQ2IoCHGSIBqoBQBqoFSBKgWSjYgBJQsQAgoWYBQUMiAUFDIgJBQSIDQUJKA0FCSgDigRAH1N/H/wRNub3GCS63LiwAAAABJRU5ErkJggg=="
2025-11-01,2025,11,Noviembre,DISCOTECA,Discoteca Sala,21313,22703,20834,22292,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAApklEQVR42u3WvQmAMBCG4YyQUTKCozhCtrDMAoKjOIKjWFnHCAoi+bkk3wWEFF/9cvAUJ+bpEC0nejAw5aZbBle33U22CI5u9t7CHZT3Zfa1gTNoPrFrG1dQeWLPNEdwjQTJgEqghLaggj4ooQ2IoCHGSIBqoBQBqoFSBKgWSjYgBJQsQAgoWYBQUMiAUFDIgJBQSIDQUJKA0FCSgDigRAH1N/H/wRNub3GCS63LiwAAAABJRU5ErkJggg=="
2025-12-01,2025,12,Diciembre,DISCOTECA,Discoteca Sala,28694,21313,28065,30030,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAApklEQVR42u3WvQmAMBCG4YyQUTKCozhCtrDMAoKjOIKjWFnHCAoi+bkk3wWEFF/9cvAUJ+bpEC0nejAw5aZbBle33U22CI5u9t7CHZT3Zfa1gTNoPrFrG1dQeWLPNEdwjQTJgEqghLaggj4ooQ2IoCHGSIBqoBQBqoFSBKgWSjYgBJQsQAgoWYBQUMiAUFDIgJBQSIDQUJKA0FCSgDigRAH1N/H/wRNub3GCS63LiwAAAABJRU5ErkJggg=="
2026-01-01,2026,1,Enero,DISCOTECA,Discoteca Sala,17249,28694,18526,19823,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAApklEQVR42u3WvQmAMBCG4YyQUTKCozhCtrDMAoKjOIKjWFnHCAoi+bkk3wWEFF/9cvAUJ+bpEC0nejAw5aZbBle33U22CI5u9t7CHZT3Zfa1gTNoPrFrG1dQeWLPNEdwjQTJgEqghLaggj4ooQ2IoCHGSIBqoBQBqoFSBKgWSjYgBJQsQAgoWYBQUMiAUFDIgJBQSIDQUJKA0FCSgDigRAH1N/H/wRNub3GCS63LiwAAAABJRU5ErkJggg=="
2026-02-01,2026,2,Febrero,DISCOTECA,Discoteca Sala,20369,17249,21610,23123,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAApklEQVR42u3WvQmAMBCG4YyQUTKCozhCtrDMAoKjOIKjWFnHCAoi+bkk3wWEFF/9cvAUJ+bpEC0nejAw5aZbBle33U22CI5u9t7CHZT3Zfa1gTNoPrFrG1dQeWLPNEdwjQTJgEqghLaggj4ooQ2IoCHGSIBqoBQBqoFSBKgWSjYgBJQsQAgoWYBQUMiAUFDIgJBQSIDQUJKA0FCSgDigRAH1N/H/wRNub3GCS63LiwAAAABJRU5ErkJggg=="
2026-03-01,2026,3,Marzo,DISCOTECA,Discoteca Sala,20139,20369,22790,24385,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAApklEQVR42u3WvQmAMBCG4YyQUTKCozhCtrDMAoKjOIKjWFnHCAoi+bkk3wWEFF/9cvAUJ+bpEC0nejAw5aZbBle33U22CI5u9t7CHZT3Zfa1gTNoPrFrG1dQeWLPNEdwjQTJgEqghLaggj4ooQ2IoCHGSIBqoBQBqoFSBKgWSjYgBJQsQAgoWYBQUMiAUFDIgJBQSIDQUJKA0FCSgDigRAH1N/H/wRNub3GCS63LiwAAAABJRU5ErkJggg=="
2026-04-01,2026,4,Abril,DISCOTECA,Discoteca Sala,27474,20139,22956,24563,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAApklEQVR42u3WvQmAMBCG4YyQUTKCozhCtrDMAoKjOIKjWFnHCAoi+bkk3wWEFF/9cvAUJ+bpEC0nejAw5aZbBle33U22CI5u9t7CHZT3Zfa1gTNoPrFrG1dQeWLPNEdwjQTJgEqghLaggj4ooQ2IoCHGSIBqoBQBqoFSBKgWSjYgBJQsQAgoWYBQUMiAUFDIgJBQSIDQUJKA0FCSgDigRAH1N/H/wRNub3GCS63LiwAAAABJRU5ErkJggg=="
2026-05-01,2026,5,Mayo,DISCOTECA,Discoteca Sala,30609,27474,32669,34956,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAApklEQVR42u3WvQmAMBCG4YyQUTKCozhCtrDMAoKjOIKjWFnHCAoi+bkk3wWEFF/9cvAUJ+bpEC0nejAw5aZbBle33U22CI5u9t7CHZT3Zfa1gTNoPrFrG1dQeWLPNEdwjQTJgEqghLaggj4ooQ2IoCHGSIBqoBQBqoFSBKgWSjYgBJQsQAgoWYBQUMiAUFDIgJBQSIDQUJKA0FCSgDigRAH1N/H/wRNub3GCS63LiwAAAABJRU5ErkJggg=="
2026-06-01,2026,6,Junio,DISCOTECA,Discoteca Sala,41971,30609,35162,37623,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAApklEQVR42u3WvQmAMBCG4YyQUTKCozhCtrDMAoKjOIKjWFnHCAoi+bkk3wWEFF/9cvAUJ+bpEC0nejAw5aZbBle33U22CI5u9t7CHZT3Zfa1gTNoPrFrG1dQeWLPNEdwjQTJgEqghLaggj4ooQ2IoCHGSIBqoBQBqoFSBKgWSjYgBJQsQAgoWYBQUMiAUFDIgJBQSIDQUJKA0FCSgDigRAH1N/H/wRNub3GCS63LiwAAAABJRU5ErkJggg=="
2026-07-01,2026,7,Julio,DISCOTECA,Discoteca Sala,43798,41971,47897,51250,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAApklEQVR42u3WvQmAMBCG4YyQUTKCozhCtrDMAoKjOIKjWFnHCAoi+bkk3wWEFF/9cvAUJ+bpEC0nejAw5aZbBle33U22CI5u9t7CHZT3Zfa1gTNoPrFrG1dQeWLPNEdwjQTJgEqghLaggj4ooQ2IoCHGSIBqoBQBqoFSBKgWSjYgBJQsQAgoWYBQUMiAUFDIgJBQSIDQUJKA0FCSgDigRAH1N/H/wRNub3GCS63LiwAAAABJRU5ErkJggg=="
